Year,Period,Organisation Code,Organisation Name,Location ID,Location Name,Location Region,CQC Rating,Cancelled Elective Operations,Number Not Treated Within 28 Days,Admissions,% CanOps Val,% Not Treated 28 Days Val,% Cancelled Ops,% Cancelled Ops (n),% Not treated within 28 Days,Quartile,Trust Code,% National Average
2019,Q3,RWJ,Stockport NHS Foundation Trust ,RWJ09,Stepping Hill Hospital,North West ,Requires improvement,174,5,7279,0.0239,0.02874,2.39%,2.39% (174),2.9%,Worst Quartile,RWJ,0.01584
2019,Q3,RWP,Worcestershire Acute Hospitals NHS Trust ,RWP01,Alexandra Hospital,West Midlands ,Requires improvement,189,19,13642,0.01385,0.10053,1.39%,1.39% (189),10.1%,Below Avg,RWP,0.01584
2019,Q3,RWP,Worcestershire Acute Hospitals NHS Trust ,RWP31,Kidderminster Hospital and Treatment Centre,West Midlands ,Requires improvement,189,19,13642,0.01385,0.10053,1.39%,1.39% (189),10.1%,Below Avg,RWP,0.01584
2019,Q3,RWP,Worcestershire Acute Hospitals NHS Trust ,RWP50,Worcestershire Royal Hospital,West Midlands ,Requires improvement,189,19,13642,0.01385,0.10053,1.39%,1.39% (189),10.1%,Below Avg,RWP,0.01584
2019,Q3,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust ,RWWHG,Halton General Hospital,North West ,Good,29,0,6166,0.0047,0,0.47%,0.47% (29),0.0%,Best Quartile,RWW,0.01584
2019,Q3,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust ,RWWWH,Warrington Hospital,North West ,Good,29,0,6166,0.0047,0,0.47%,0.47% (29),0.0%,Best Quartile,RWW,0.01584
2019,Q3,RWY,Calderdale and Huddersfield NHS Foundation Trust ,RWY01,Huddersfield Royal Infirmary,Yorkshire and The Humber ,Good,156,0,9047,0.01724,0,1.72%,1.72% (156),0.0%,Above Avg,RWY,0.01584
2019,Q3,RWY,Calderdale and Huddersfield NHS Foundation Trust ,RWY02,Calderdale Royal Hospital,Yorkshire and The Humber ,Good,156,0,9047,0.01724,0,1.72%,1.72% (156),0.0%,Above Avg,RWY,0.01584
2019,Q3,RX1,Nottingham University Hospitals NHS Trust ,RHARA,Nottingham University Hospital,East Midlands ,Good,284,27,23500,0.01209,0.09507,1.21%,1.21% (284),9.5%,Below Avg,RX1,0.01584
2019,Q3,RX1,Nottingham University Hospitals NHS Trust ,RX1CC,Nottingham City Hospital,East Midlands ,Good,284,27,23500,0.01209,0.09507,1.21%,1.21% (284),9.5%,Below Avg,RX1,0.01584
2019,Q3,RX1,Nottingham University Hospitals NHS Trust ,RX1NL,Ropewalk House,East Midlands ,Good,284,27,23500,0.01209,0.09507,1.21%,1.21% (284),9.5%,Below Avg,RX1,0.01584
2019,Q3,RX1,Nottingham University Hospitals NHS Trust ,RX1RA,Queen's Medical Centre,East Midlands ,Good,284,27,23500,0.01209,0.09507,1.21%,1.21% (284),9.5%,Below Avg,RX1,0.01584
2019,Q3,RXC,East Sussex Healthcare NHS Trust ,RXC01,Conquest Hospital,South East ,Requires improvement,76,1,4182,0.01817,0.01316,1.82%,1.82% (76),1.3%,Above Avg,RXC,0.01584
2019,Q3,RXC,East Sussex Healthcare NHS Trust ,RXC02,Eastbourne District General Hospital,South East ,Requires improvement,76,1,4182,0.01817,0.01316,1.82%,1.82% (76),1.3%,Above Avg,RXC,0.01584
2019,Q3,RXC,East Sussex Healthcare NHS Trust ,RXC03,Bexhill Hospital,South East ,Requires improvement,76,1,4182,0.01817,0.01316,1.82%,1.82% (76),1.3%,Above Avg,RXC,0.01584
2019,Q3,RXC,East Sussex Healthcare NHS Trust ,RXC18,Uckfield Community Hospital,South East ,Requires improvement,76,1,4182,0.01817,0.01316,1.82%,1.82% (76),1.3%,Above Avg,RXC,0.01584
2019,Q3,RXF,Mid Yorkshire Hospitals NHS Trust ,RXF03,Pontefract Hospital,Yorkshire and The Humber ,Requires improvement,108,0,12564,0.0086,0,0.86%,0.86% (108),0.0%,Best Quartile,RXF,0.01584
2019,Q3,RXF,Mid Yorkshire Hospitals NHS Trust ,RXF05,Pinderfields Hospital,Yorkshire and The Humber ,Requires improvement,108,0,12564,0.0086,0,0.86%,0.86% (108),0.0%,Best Quartile,RXF,0.01584
2019,Q3,RXF,Mid Yorkshire Hospitals NHS Trust ,RXF10,Dewsbury and District Hospital,Yorkshire and The Humber ,Requires improvement,108,0,12564,0.0086,0,0.86%,0.86% (108),0.0%,Best Quartile,RXF,0.01584
2019,Q3,RXH,Brighton and Sussex University Hospitals NHS Trust ,RXH01,Royal Sussex County Hospital,South East ,Good,411,60,13835,0.02971,0.14599,2.97%,2.97% (411),14.6%,Worst Quartile,RXH,0.01584
2019,Q3,RXH,Brighton and Sussex University Hospitals NHS Trust ,RXH05,Brighton General Hospital,South East ,Good,411,60,13835,0.02971,0.14599,2.97%,2.97% (411),14.6%,Worst Quartile,RXH,0.01584
2019,Q3,RXH,Brighton and Sussex University Hospitals NHS Trust ,RXH06,Royal Alexandra Children's Hospital,South East ,Good,411,60,13835,0.02971,0.14599,2.97%,2.97% (411),14.6%,Worst Quartile,RXH,0.01584
2019,Q3,RXH,Brighton and Sussex University Hospitals NHS Trust ,RXH09,Princess Royal Hospital,South East ,Good,411,60,13835,0.02971,0.14599,2.97%,2.97% (411),14.6%,Worst Quartile,RXH,0.01584
2019,Q3,RXH,Brighton and Sussex University Hospitals NHS Trust ,RXH17,Hove Polyclinic,South East ,Good,411,60,13835,0.02971,0.14599,2.97%,2.97% (411),14.6%,Worst Quartile,RXH,0.01584
2019,Q3,RXH,Brighton and Sussex University Hospitals NHS Trust ,RXH42,Worthing Hospital Dixon Ward,South East ,Good,411,60,13835,0.02971,0.14599,2.97%,2.97% (411),14.6%,Worst Quartile,RXH,0.01584
2019,Q3,RXK,Sandwell and West Birmingham Hospitals NHS Trust ,RXK01,Sandwell General Hospital,West Midlands ,Requires improvement,187,0,9910,0.01887,0,1.89%,1.89% (187),0.0%,Above Avg,RXK,0.01584
2019,Q3,RXK,Sandwell and West Birmingham Hospitals NHS Trust ,RXK02,City Hospital,West Midlands ,Requires improvement,187,0,9910,0.01887,0,1.89%,1.89% (187),0.0%,Above Avg,RXK,0.01584
2019,Q3,RXK,Sandwell and West Birmingham Hospitals NHS Trust ,RXK10,Rowley Regis Hospital,West Midlands ,Requires improvement,187,0,9910,0.01887,0,1.89%,1.89% (187),0.0%,Above Avg,RXK,0.01584
2019,Q3,RXL,Blackpool Teaching Hospitals NHS Foundation Trust ,RXL01,Blackpool Victoria Hospital,North West ,Requires improvement,234,10,15538,0.01506,0.04274,1.51%,1.51% (234),4.3%,Above Avg,RXL,0.01584
2019,Q3,RXL,Blackpool Teaching Hospitals NHS Foundation Trust ,RXL04,Fleetwood Hospital,North West ,Requires improvement,234,10,15538,0.01506,0.04274,1.51%,1.51% (234),4.3%,Above Avg,RXL,0.01584
2019,Q3,RXL,Blackpool Teaching Hospitals NHS Foundation Trust ,RXL06,Clifton Hospital,North West ,Requires improvement,234,10,15538,0.01506,0.04274,1.51%,1.51% (234),4.3%,Above Avg,RXL,0.01584
2019,Q3,RXN,Lancashire Teaching Hospitals NHS Foundation Trust ,RXN01,Chorley and South Ribble Hospital,North West ,Requires improvement,420,86,11237,0.03738,0.20476,3.74%,3.74% (420),20.5%,Worst Quartile,RXN,0.01584
2019,Q3,RXN,Lancashire Teaching Hospitals NHS Foundation Trust ,RXN02,Royal Preston Hospital,North West ,Requires improvement,420,86,11237,0.03738,0.20476,3.74%,3.74% (420),20.5%,Worst Quartile,RXN,0.01584
2019,Q3,RXP,County Durham and Darlington NHS Foundation Trust ,RXP09,Peterlee Community Hospital,North East ,Good,96,2,6074,0.01581,0.02083,1.58%,1.58% (96),2.1%,Above Avg,RXP,0.01584
2019,Q3,RXP,County Durham and Darlington NHS Foundation Trust ,RXP35,Richardson Community Hospital,North East ,Good,96,2,6074,0.01581,0.02083,1.58%,1.58% (96),2.1%,Above Avg,RXP,0.01584
2019,Q3,RXP,County Durham and Darlington NHS Foundation Trust ,RXP69,Weardale Community Hospital,North East ,Good,96,2,6074,0.01581,0.02083,1.58%,1.58% (96),2.1%,Above Avg,RXP,0.01584
2019,Q3,RXP,County Durham and Darlington NHS Foundation Trust ,RXPBA,Bishop Auckland Hospital,North East ,Good,96,2,6074,0.01581,0.02083,1.58%,1.58% (96),2.1%,Above Avg,RXP,0.01584
2019,Q3,RXP,County Durham and Darlington NHS Foundation Trust ,RXPCC,Chester LE Street Community Hospital,North East ,Good,96,2,6074,0.01581,0.02083,1.58%,1.58% (96),2.1%,Above Avg,RXP,0.01584
2019,Q3,RXP,County Durham and Darlington NHS Foundation Trust ,RXPCL,Sedgefield Community Hospital,North East ,Good,96,2,6074,0.01581,0.02083,1.58%,1.58% (96),2.1%,Above Avg,RXP,0.01584
2019,Q3,RXP,County Durham and Darlington NHS Foundation Trust ,RXPCP,University Hospital North Durham,North East ,Good,96,2,6074,0.01581,0.02083,1.58%,1.58% (96),2.1%,Above Avg,RXP,0.01584
2019,Q3,RXP,County Durham and Darlington NHS Foundation Trust ,RXPDA,Darlington Memorial Hospital,North East ,Good,96,2,6074,0.01581,0.02083,1.58%,1.58% (96),2.1%,Above Avg,RXP,0.01584
2019,Q3,RXQ,Buckinghamshire Healthcare NHS Trust ,RXQ02,Stoke Mandeville Hospital,South East ,Good,132,0,8887,0.01485,0,1.49%,1.49% (132),0.0%,Above Avg,RXQ,0.01584
2019,Q3,RXQ,Buckinghamshire Healthcare NHS Trust ,RXQ50,Wycombe Hospital,South East ,Good,132,0,8887,0.01485,0,1.49%,1.49% (132),0.0%,Above Avg,RXQ,0.01584
2019,Q3,RXQ,Buckinghamshire Healthcare NHS Trust ,RXQ51,Amersham Hospital,South East ,Good,132,0,8887,0.01485,0,1.49%,1.49% (132),0.0%,Above Avg,RXQ,0.01584
2019,Q3,RXR,East Lancashire Hospitals NHS Trust ,RXR10,Burnley General Hospital,North West ,Good,245,7,14098,0.01738,0.02857,1.74%,1.74% (245),2.9%,Above Avg,RXR,0.01584
2019,Q3,RXR,East Lancashire Hospitals NHS Trust ,RXR20,Royal Blackburn Hospital,North West ,Good,245,7,14098,0.01738,0.02857,1.74%,1.74% (245),2.9%,Above Avg,RXR,0.01584
2019,Q3,RXR,East Lancashire Hospitals NHS Trust ,RXR50,Pendle Community Hospital,North West ,Good,245,7,14098,0.01738,0.02857,1.74%,1.74% (245),2.9%,Above Avg,RXR,0.01584
2019,Q3,RXR,East Lancashire Hospitals NHS Trust ,RXR60,Accrington Victoria Hospital,North West ,Good,245,7,14098,0.01738,0.02857,1.74%,1.74% (245),2.9%,Above Avg,RXR,0.01584
2019,Q3,RXR,East Lancashire Hospitals NHS Trust ,RXR70,Clitheroe Community Hospital,North West ,Good,245,7,14098,0.01738,0.02857,1.74%,1.74% (245),2.9%,Above Avg,RXR,0.01584
2019,Q3,RXR,East Lancashire Hospitals NHS Trust ,RXR78,Blackburn Birthing Centre,North West ,Good,245,7,14098,0.01738,0.02857,1.74%,1.74% (245),2.9%,Above Avg,RXR,0.01584
2019,Q3,RXW,Shrewsbury and Telford Hospital NHS Trust ,RXWAS,Royal Shrewsbury Hospital,West Midlands ,Inadequate,200,2,6304,0.03173,0.01,3.17%,3.17% (200),1%,Worst Quartile,RXW,0.01584
2019,Q3,RXW,Shrewsbury and Telford Hospital NHS Trust ,RXWAT,The Princess Royal Hospital,West Midlands ,Inadequate,200,2,6304,0.03173,0.01,3.17%,3.17% (200),1%,Worst Quartile,RXW,0.01584
2019,Q3,RXW,Shrewsbury and Telford Hospital NHS Trust ,RXWMB,Bridgnorth Community Hospital,West Midlands ,Inadequate,200,2,6304,0.03173,0.01,3.17%,3.17% (200),1%,Worst Quartile,RXW,0.01584
2019,Q3,RXW,Shrewsbury and Telford Hospital NHS Trust ,RXWMJ,Oswestry Maternity Unit,West Midlands ,Inadequate,200,2,6304,0.03173,0.01,3.17%,3.17% (200),1%,Worst Quartile,RXW,0.01584
2019,Q3,RYJ,Imperial College Healthcare NHS Trust ,RYJ01,St Mary's Hospital,London ,Requires improvement,242,25,18660,0.01297,0.10331,1.3%,1.3% (242),10.3%,Below Avg,RYJ,0.01584
2019,Q3,RYJ,Imperial College Healthcare NHS Trust ,RYJ02,Charing Cross Hospital,London ,Requires improvement,242,25,18660,0.01297,0.10331,1.3%,1.3% (242),10.3%,Below Avg,RYJ,0.01584
2019,Q3,RYJ,Imperial College Healthcare NHS Trust ,RYJ03,Hammersmith Hospitals,London ,Requires improvement,242,25,18660,0.01297,0.10331,1.3%,1.3% (242),10.3%,Below Avg,RYJ,0.01584
2019,Q3,RYJ,Imperial College Healthcare NHS Trust ,RYJ04,Queen Charlottes and Chelsea Hospital,London ,Requires improvement,242,25,18660,0.01297,0.10331,1.3%,1.3% (242),10.3%,Below Avg,RYJ,0.01584
2019,Q3,RYJ,Imperial College Healthcare NHS Trust ,RYJ07,Western Eye Hospital,London ,Requires improvement,242,25,18660,0.01297,0.10331,1.3%,1.3% (242),10.3%,Below Avg,RYJ,0.01584
2019,Q3,RYR,Western Sussex Hospitals NHS Foundation Trust ,RYR14,Southlands Hospital,South East ,Outstanding,93,1,13343,0.00697,0.01075,0.7%,0.7% (93),1.1%,Best Quartile,RYR,0.01584
2019,Q3,RYR,Western Sussex Hospitals NHS Foundation Trust ,RYR16,St Richard's Hospital,South East ,Outstanding,93,1,13343,0.00697,0.01075,0.7%,0.7% (93),1.1%,Best Quartile,RYR,0.01584
2019,Q3,RYR,Western Sussex Hospitals NHS Foundation Trust ,RYR18,Worthing Hospital,South East ,Outstanding,93,1,13343,0.00697,0.01075,0.7%,0.7% (93),1.1%,Best Quartile,RYR,0.01584
2019,Q3,ADP02,KIMS Hospital (Newnham Court) ,1-1285831303,KIMS Hospital,South East,Good,11,0,1225,0.00898,0,0.9%,0.9% (11),0.0%,Best Quartile,ADP,0.01584
2019,Q3,NCR,Isight ,1-155228160,Isight Limited,North West,Not Yet Rated,3,0,557,0.00539,0,0.54%,0.54% (3),0.0%,Best Quartile,NCR,0.01584
2019,Q3,NTP16,Will Adams NHS Treatment Centre ,1-349744874,Will Adams NHS Treatment Centre,South East,Good,18,9,1529,0.01177,0.5,1.18%,1.18% (18),50%,Below Avg,NTP,0.01584
