YearMonth,Rolling_Data_Month,Data Type,Location ID,Location Name,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),trust code
201910,Current Month,Independent,1-147083683,Vernova Healthcare - Waters Green Medical Centre ,AQK,VERNOVA HEALTHCARE COMMUNITY INTEREST COMPANY,C_999,Total,827,755,0.912938331318017,4.17567567567568,18.292,AQK
201910,Current Month,Independent,1-153773142,North Tyneside MRI Centre ,NV1,INHEALTH LIMITED,C_120,"Ear, Nose & Throat (ENT)",233,233,1,2.47368421052632,5.6144,NV1
201910,Current Month,Independent,1-153773142,North Tyneside MRI Centre ,NV1,INHEALTH LIMITED,C_301,Gastroenterology,1931,1931,1,1.56046511627907,4.31218045112782,NV1
201910,Current Month,Independent,1-153773142,North Tyneside MRI Centre ,NV1,INHEALTH LIMITED,C_999,Total,2164,2164,1,1.6419624217119,4.50571428571429,NV1
201910,Current Month,Independent,1-153773206,Milton Keynes MRI Centre ,NV1,INHEALTH LIMITED,C_120,"Ear, Nose & Throat (ENT)",233,233,1,2.47368421052632,5.6144,NV1
201910,Current Month,Independent,1-153773206,Milton Keynes MRI Centre ,NV1,INHEALTH LIMITED,C_301,Gastroenterology,1931,1931,1,1.56046511627907,4.31218045112782,NV1
201910,Current Month,Independent,1-153773206,Milton Keynes MRI Centre ,NV1,INHEALTH LIMITED,C_999,Total,2164,2164,1,1.6419624217119,4.50571428571429,NV1
201910,Current Month,Independent,1-153773270,Walsall MRI Centre ,NV1,INHEALTH LIMITED,C_120,"Ear, Nose & Throat (ENT)",233,233,1,2.47368421052632,5.6144,NV1
201910,Current Month,Independent,1-153773270,Walsall MRI Centre ,NV1,INHEALTH LIMITED,C_301,Gastroenterology,1931,1931,1,1.56046511627907,4.31218045112782,NV1
201910,Current Month,Independent,1-153773270,Walsall MRI Centre ,NV1,INHEALTH LIMITED,C_999,Total,2164,2164,1,1.6419624217119,4.50571428571429,NV1
201910,Current Month,Independent,1-153773302,Frimley Park Hospital - Scanning Centre ,NV1,INHEALTH LIMITED,C_120,"Ear, Nose & Throat (ENT)",233,233,1,2.47368421052632,5.6144,NV1
201910,Current Month,Independent,1-153773302,Frimley Park Hospital - Scanning Centre ,NV1,INHEALTH LIMITED,C_301,Gastroenterology,1931,1931,1,1.56046511627907,4.31218045112782,NV1
201910,Current Month,Independent,1-153773302,Frimley Park Hospital - Scanning Centre ,NV1,INHEALTH LIMITED,C_999,Total,2164,2164,1,1.6419624217119,4.50571428571429,NV1
201910,Current Month,Independent,1-153773414,Kingston MRI Unit ,NV1,INHEALTH LIMITED,C_120,"Ear, Nose & Throat (ENT)",233,233,1,2.47368421052632,5.6144,NV1
201910,Current Month,Independent,1-153773414,Kingston MRI Unit ,NV1,INHEALTH LIMITED,C_301,Gastroenterology,1931,1931,1,1.56046511627907,4.31218045112782,NV1
201910,Current Month,Independent,1-153773414,Kingston MRI Unit ,NV1,INHEALTH LIMITED,C_999,Total,2164,2164,1,1.6419624217119,4.50571428571429,NV1
201910,Current Month,Independent,1-153773446,Croydon MRI Centre ,NV1,INHEALTH LIMITED,C_120,"Ear, Nose & Throat (ENT)",233,233,1,2.47368421052632,5.6144,NV1
201910,Current Month,Independent,1-153773446,Croydon MRI Centre ,NV1,INHEALTH LIMITED,C_301,Gastroenterology,1931,1931,1,1.56046511627907,4.31218045112782,NV1
201910,Current Month,Independent,1-153773446,Croydon MRI Centre ,NV1,INHEALTH LIMITED,C_999,Total,2164,2164,1,1.6419624217119,4.50571428571429,NV1
201910,Current Month,Independent,1-153773510,The Nottingham Inhealth Specialist Imaging Centre (Nisic) ,NV1,INHEALTH LIMITED,C_120,"Ear, Nose & Throat (ENT)",233,233,1,2.47368421052632,5.6144,NV1
201910,Current Month,Independent,1-153773510,The Nottingham Inhealth Specialist Imaging Centre (Nisic) ,NV1,INHEALTH LIMITED,C_301,Gastroenterology,1931,1931,1,1.56046511627907,4.31218045112782,NV1
201910,Current Month,Independent,1-153773510,The Nottingham Inhealth Specialist Imaging Centre (Nisic) ,NV1,INHEALTH LIMITED,C_999,Total,2164,2164,1,1.6419624217119,4.50571428571429,NV1
201910,Current Month,Independent,1-155228160,Isight Limited ,NCR,ISIGHT,C_130,Ophthalmology,368,364,0.989130434782609,4.61111111111111,12.2844444444444,NCR
201910,Current Month,Independent,1-155228160,Isight Limited ,NCR,ISIGHT,C_999,Total,368,364,0.989130434782609,4.61111111111111,12.2844444444444,NCR
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_100,General Surgery,116,107,0.922413793103448,6.25,17.72,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_101,Urology,116,113,0.974137931034483,5.125,15.4533333333333,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_110,Trauma & Orthopaedics,458,440,0.960698689956332,4.25,15.5955555555556,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_120,"Ear, Nose & Throat (ENT)",245,238,0.971428571428571,3.83333333333333,15.2333333333333,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_130,Ophthalmology,106,105,0.990566037735849,4.5,15.1733333333333,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_150,Neurosurgery,87,78,0.896551724137931,8.1,21.04,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_160,Plastic Surgery,8,7,0.875,,,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_300,General Medicine,20,20,1,3.9,12.4,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_301,Gastroenterology,156,150,0.961538461538462,6.03125,16.7885714285714,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_320,Cardiology,144,143,0.993055555555556,3.9,11.8266666666667,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_330,Dermatology,455,445,0.978021978021978,4.10869565217391,14.7333333333333,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_340,Thoracic Medicine,63,60,0.952380952380952,6,16.74,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_400,Neurology,199,194,0.974874371859296,3.875,13.016,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_410,Rheumatology,61,61,1,5,15.78,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_430,Geriatric Medicine,4,4,1,,,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_502,Gynaecology,105,101,0.961904761904762,3.75,14.6,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),C_999,Total,2617,2532,0.967520061138708,4.37190082644628,15.4704761904762,NNE
201910,Current Month,Independent,1-1616878884,Dorking Hospital Outpatients Department ,NNE,DORKING HEALTHCARE LIMITED (DHC),X01,Other,274,266,0.970802919708029,4.48333333333333,15.26,NNE
201910,Current Month,Independent,1-175727679,Manchester Surgical Services ,NN5,MANCHESTER SURGICAL SERVICES LTD,C_100,General Surgery,121,114,0.942148760330578,7.85714285714286,15.864,NN5
201910,Current Month,Independent,1-175727679,Manchester Surgical Services ,NN5,MANCHESTER SURGICAL SERVICES LTD,C_110,Trauma & Orthopaedics,287,274,0.954703832752613,6.11764705882353,15.7822222222222,NN5
201910,Current Month,Independent,1-175727679,Manchester Surgical Services ,NN5,MANCHESTER SURGICAL SERVICES LTD,C_120,"Ear, Nose & Throat (ENT)",394,382,0.969543147208122,5.8030303030303,13.4981818181818,NN5
201910,Current Month,Independent,1-175727679,Manchester Surgical Services ,NN5,MANCHESTER SURGICAL SERVICES LTD,C_301,Gastroenterology,45,43,0.955555555555556,6,16.7,NN5
201910,Current Month,Independent,1-175727679,Manchester Surgical Services ,NN5,MANCHESTER SURGICAL SERVICES LTD,C_410,Rheumatology,95,95,1,4.4,11.1333333333333,NN5
201910,Current Month,Independent,1-175727679,Manchester Surgical Services ,NN5,MANCHESTER SURGICAL SERVICES LTD,C_502,Gynaecology,67,67,1,4.71428571428571,12.528,NN5
201910,Current Month,Independent,1-175727679,Manchester Surgical Services ,NN5,MANCHESTER SURGICAL SERVICES LTD,C_999,Total,1009,975,0.966303270564916,5.7375,14.9312,NN5
201910,Current Month,Independent,1-182873241,Tyneside Surgical Services ,NN4,TYNESIDE SURGICAL SERVICES LTD,C_100,General Surgery,34,27,0.794117647058824,11.5,22.14,NN4
201910,Current Month,Independent,1-182873241,Tyneside Surgical Services ,NN4,TYNESIDE SURGICAL SERVICES LTD,C_101,Urology,115,90,0.782608695652174,7.875,22.9333333333333,NN4
201910,Current Month,Independent,1-182873241,Tyneside Surgical Services ,NN4,TYNESIDE SURGICAL SERVICES LTD,C_110,Trauma & Orthopaedics,463,425,0.91792656587473,7.32142857142857,18.096,NN4
201910,Current Month,Independent,1-182873241,Tyneside Surgical Services ,NN4,TYNESIDE SURGICAL SERVICES LTD,C_160,Plastic Surgery,36,31,0.861111111111111,7.25,18.7066666666667,NN4
201910,Current Month,Independent,1-182873241,Tyneside Surgical Services ,NN4,TYNESIDE SURGICAL SERVICES LTD,C_301,Gastroenterology,247,244,0.987854251012146,5.0952380952381,14.2066666666667,NN4
201910,Current Month,Independent,1-182873241,Tyneside Surgical Services ,NN4,TYNESIDE SURGICAL SERVICES LTD,C_502,Gynaecology,167,156,0.934131736526946,6,17.2133333333333,NN4
201910,Current Month,Independent,1-182873241,Tyneside Surgical Services ,NN4,TYNESIDE SURGICAL SERVICES LTD,C_999,Total,1239,1141,0.92090395480226,6.27868852459016,17.9513043478261,NN4
201910,Current Month,Independent,1-182873241,Tyneside Surgical Services ,NN4,TYNESIDE SURGICAL SERVICES LTD,X01,Other,177,168,0.949152542372881,5.4,17.2628571428571,NN4
201910,Current Month,Independent,1-2002484610,Ash Tree Court ,ADN,PRIMARY INTEGRATED COMMUNITY SERVICES LTD,C_999,Total,1244,1202,0.966237942122186,5.40454545454545,14.4030769230769,ADN
201910,Current Month,Independent,1-2002484610,Ash Tree Court ,ADN,PRIMARY INTEGRATED COMMUNITY SERVICES LTD,X01,Other,1244,1202,0.966237942122186,5.40454545454545,14.4030769230769,ADN
201910,Current Month,Independent,1-2046407956,Anglia Community Eye ,NX5,ANGLIA COMMUNITY EYE SERVICE LTD,C_130,Ophthalmology,839,839,1,3.3013698630137,8.21217391304348,NX5
201910,Current Month,Independent,1-2046407956,Anglia Community Eye ,NX5,ANGLIA COMMUNITY EYE SERVICE LTD,C_999,Total,839,839,1,3.3013698630137,8.21217391304348,NX5
201910,Current Month,Independent,1-2165608188,Parkway ,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,C_120,"Ear, Nose & Throat (ENT)",180,180,1,1.51388888888889,5.4,NRP
201910,Current Month,Independent,1-2165608188,Parkway ,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,C_999,Total,180,180,1,1.51388888888889,5.4,NRP
201910,Current Month,Independent,1-223517978,St. Peter's Community Hospital Ward ,NQA,PROVIDE,C_999,Total,303,303,1,3.23684210526316,10.38,NQA
201910,Current Month,Independent,1-223517978,St. Peter's Community Hospital Ward ,NQA,PROVIDE,X01,Other,303,303,1,3.23684210526316,10.38,NQA
201910,Current Month,Independent,1-2416392686,The Nottingham Inhealth Specialist Imaging Centre ,NV1,INHEALTH LIMITED,C_120,"Ear, Nose & Throat (ENT)",233,233,1,2.47368421052632,5.6144,NV1
201910,Current Month,Independent,1-2416392686,The Nottingham Inhealth Specialist Imaging Centre ,NV1,INHEALTH LIMITED,C_301,Gastroenterology,1931,1931,1,1.56046511627907,4.31218045112782,NV1
201910,Current Month,Independent,1-2416392686,The Nottingham Inhealth Specialist Imaging Centre ,NV1,INHEALTH LIMITED,C_999,Total,2164,2164,1,1.6419624217119,4.50571428571429,NV1
201910,Current Month,Independent,1-250814434,St. Michael’s Clinic ,AHP,ST MICHAEL'S CLINIC LIMITED,C_330,Dermatology,1485,1461,0.983838383838384,5.27586206896552,13.1405405405405,AHP
201910,Current Month,Independent,1-250814434,St. Michael’s Clinic ,AHP,ST MICHAEL'S CLINIC LIMITED,C_999,Total,1485,1461,0.983838383838384,5.27586206896552,13.1405405405405,AHP
201910,Current Month,Independent,1-2622925808,Connect Health Limited ,NMG,CONNECT HEALTH LIMITED,C_410,Rheumatology,720,618,0.858333333333333,8.27083333333333,20.2909090909091,NMG
201910,Current Month,Independent,1-2622925808,Connect Health Limited ,NMG,CONNECT HEALTH LIMITED,C_999,Total,7999,7599,0.949993749218652,4.60589318600368,16.46,NMG
201910,Current Month,Independent,1-2622925808,Connect Health Limited ,NMG,CONNECT HEALTH LIMITED,X01,Other,7279,6981,0.959060310482209,4.322,15.9052307692308,NMG
201910,Current Month,Independent,1-279528293,City Health Care Partnership CIC - Earls Court ,NNF,CITY HEALTH CARE PARTNERSHIP CIC,C_502,Gynaecology,357,341,0.955182072829132,6.5,15.0488888888889,NNF
201910,Current Month,Independent,1-279528293,City Health Care Partnership CIC - Earls Court ,NNF,CITY HEALTH CARE PARTNERSHIP CIC,C_999,Total,690,656,0.950724637681159,5.44642857142857,14.85,NNF
201910,Current Month,Independent,1-279528293,City Health Care Partnership CIC - Earls Court ,NNF,CITY HEALTH CARE PARTNERSHIP CIC,X01,Other,333,315,0.945945945945946,4.55555555555556,14.59,NNF
201910,Current Month,Independent,1-281995856,Kings Medical Centre ,NQH,NOVUS HEALTH LTD,C_110,Trauma & Orthopaedics,100,100,1,4.8125,10.6666666666667,NQH
201910,Current Month,Independent,1-281995856,Kings Medical Centre ,NQH,NOVUS HEALTH LTD,C_330,Dermatology,401,401,1,3.41860465116279,8.98666666666667,NQH
201910,Current Month,Independent,1-281995856,Kings Medical Centre ,NQH,NOVUS HEALTH LTD,C_999,Total,501,501,1,3.65454545454545,9.66285714285714,NQH
201910,Current Month,Independent,1-285685717,Beckside Court (1st Floor) ,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,C_110,Trauma & Orthopaedics,659,641,0.97268588770865,3.27118644067797,13.4485714285714,NL8
201910,Current Month,Independent,1-285685717,Beckside Court (1st Floor) ,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,C_160,Plastic Surgery,38,38,1,3.91666666666667,14.792,NL8
201910,Current Month,Independent,1-285685717,Beckside Court (1st Floor) ,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,C_330,Dermatology,549,544,0.990892531876138,5.44827586206897,13.2566666666667,NL8
201910,Current Month,Independent,1-285685717,Beckside Court (1st Floor) ,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,C_400,Neurology,20,20,1,5.5,12.4,NL8
201910,Current Month,Independent,1-285685717,Beckside Court (1st Floor) ,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,C_999,Total,1449,1422,0.981366459627329,4.27522935779817,13.536,NL8
201910,Current Month,Independent,1-285685717,Beckside Court (1st Floor) ,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,X01,Other,183,179,0.978142076502732,3.84210526315789,13.84,NL8
201910,Current Month,Independent,1-285685801,Princess Royal Community Health Centre ,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,C_110,Trauma & Orthopaedics,659,641,0.97268588770865,3.27118644067797,13.4485714285714,NL8
201910,Current Month,Independent,1-285685801,Princess Royal Community Health Centre ,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,C_160,Plastic Surgery,38,38,1,3.91666666666667,14.792,NL8
201910,Current Month,Independent,1-285685801,Princess Royal Community Health Centre ,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,C_330,Dermatology,549,544,0.990892531876138,5.44827586206897,13.2566666666667,NL8
201910,Current Month,Independent,1-285685801,Princess Royal Community Health Centre ,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,C_400,Neurology,20,20,1,5.5,12.4,NL8
201910,Current Month,Independent,1-285685801,Princess Royal Community Health Centre ,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,C_999,Total,1449,1422,0.981366459627329,4.27522935779817,13.536,NL8
201910,Current Month,Independent,1-285685801,Princess Royal Community Health Centre ,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,X01,Other,183,179,0.978142076502732,3.84210526315789,13.84,NL8
201910,Current Month,Independent,1-297652203,Plym Bridge House ,NR5,LIVEWELL SOUTHWEST,C_430,Geriatric Medicine,21,21,1,4,14.32,NR5
201910,Current Month,Independent,1-297652203,Plym Bridge House ,NR5,LIVEWELL SOUTHWEST,C_999,Total,43,43,1,5.16666666666667,13.8533333333333,NR5
201910,Current Month,Independent,1-297652203,Plym Bridge House ,NR5,LIVEWELL SOUTHWEST,X01,Other,22,22,1,6.5,13.7466666666667,NR5
201910,Current Month,Independent,1-297669418,Vision House ,ACM,EYE CARE MEDICAL LTD,C_130,Ophthalmology,8,8,1,,,ACM
201910,Current Month,Independent,1-297669418,Vision House ,ACM,EYE CARE MEDICAL LTD,C_999,Total,8,8,1,,,ACM
201910,Current Month,Independent,1-298791257,Nottingham Citycare Partnership ,NR3,NOTTINGHAM CITYCARE PARTNERSHIP,C_999,Total,31,31,1,2.81818181818182,8.52,NR3
201910,Current Month,Independent,1-298791257,Nottingham Citycare Partnership ,NR3,NOTTINGHAM CITYCARE PARTNERSHIP,X01,Other,31,31,1,2.81818181818182,8.52,NR3
201910,Current Month,Independent,1-298932083,Caterham Dene Hospital ,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,C_110,Trauma & Orthopaedics,712,709,0.995786516853933,3.93303571428571,9.7216,NDJ
201910,Current Month,Independent,1-298932083,Caterham Dene Hospital ,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,C_999,Total,712,709,0.995786516853933,3.93303571428571,9.7216,NDJ
201910,Current Month,Independent,1-299965642,ACES (Thetford) ,NX5,ANGLIA COMMUNITY EYE SERVICE LTD,C_130,Ophthalmology,839,839,1,3.3013698630137,8.21217391304348,NX5
201910,Current Month,Independent,1-299965642,ACES (Thetford) ,NX5,ANGLIA COMMUNITY EYE SERVICE LTD,C_999,Total,839,839,1,3.3013698630137,8.21217391304348,NX5
201910,Current Month,Independent,1-304870639,Bristol Community Health Headquarters ,NLW,BRISTOL COMMUNITY HEALTH,C_110,Trauma & Orthopaedics,668,629,0.941616766467066,2.96031746031746,16.2844444444445,NLW
201910,Current Month,Independent,1-304870639,Bristol Community Health Headquarters ,NLW,BRISTOL COMMUNITY HEALTH,C_999,Total,668,629,0.941616766467066,2.96031746031746,16.2844444444445,NLW
201910,Current Month,Independent,1-310911016,Castlewood ,NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,C_110,Trauma & Orthopaedics,1323,1323,1,5.53571428571429,11.4825,NLT
201910,Current Month,Independent,1-310911016,Castlewood ,NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,C_999,Total,1323,1323,1,5.53571428571429,11.4825,NLT
201910,Current Month,Independent,1-310911397,North Somerset Community Hospital ,NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,C_110,Trauma & Orthopaedics,1323,1323,1,5.53571428571429,11.4825,NLT
201910,Current Month,Independent,1-310911397,North Somerset Community Hospital ,NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,C_999,Total,1323,1323,1,5.53571428571429,11.4825,NLT
201910,Current Month,Independent,1-3125620676,Leatherhead Community Hospital ,NTV,CSH SURREY,C_999,Total,721,715,0.991678224687934,5.05063291139241,11.5123076923077,NTV
201910,Current Month,Independent,1-3125620676,Leatherhead Community Hospital ,NTV,CSH SURREY,X01,Other,721,715,0.991678224687934,5.05063291139241,11.5123076923077,NTV
201910,Current Month,Independent,1-315902682,Claremont Hospital ,NEY,PIONEER HEALTHCARE LIMITED,C_150,Neurosurgery,347,302,0.870317002881844,7.15384615384615,24.048,NEY
201910,Current Month,Independent,1-315902682,Claremont Hospital ,NEY,PIONEER HEALTHCARE LIMITED,C_999,Total,347,302,0.870317002881844,7.15384615384615,24.048,NEY
201910,Current Month,Independent,1-3658002402,Woking Community Hospital ,NTV,CSH SURREY,C_999,Total,721,715,0.991678224687934,5.05063291139241,11.5123076923077,NTV
201910,Current Month,Independent,1-3658002402,Woking Community Hospital ,NTV,CSH SURREY,X01,Other,721,715,0.991678224687934,5.05063291139241,11.5123076923077,NTV
201910,Current Month,Independent,1-3658116958,Walton Community Hospital ,NTV,CSH SURREY,C_999,Total,721,715,0.991678224687934,5.05063291139241,11.5123076923077,NTV
201910,Current Month,Independent,1-3658116958,Walton Community Hospital ,NTV,CSH SURREY,X01,Other,721,715,0.991678224687934,5.05063291139241,11.5123076923077,NTV
201910,Current Month,Independent,1-369535181,ACES (Fakenham) ,NX5,ANGLIA COMMUNITY EYE SERVICE LTD,C_130,Ophthalmology,839,839,1,3.3013698630137,8.21217391304348,NX5
201910,Current Month,Independent,1-369535181,ACES (Fakenham) ,NX5,ANGLIA COMMUNITY EYE SERVICE LTD,C_999,Total,839,839,1,3.3013698630137,8.21217391304348,NX5
201910,Current Month,Independent,1-371543261,The White Rose Surgery ,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,C_110,Trauma & Orthopaedics,61,61,1,1.78947368421053,4.70666666666667,NEQ
201910,Current Month,Independent,1-371543261,The White Rose Surgery ,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,C_130,Ophthalmology,64,64,1,3.3125,5.55428571428571,NEQ
201910,Current Month,Independent,1-371543261,The White Rose Surgery ,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,C_301,Gastroenterology,161,161,1,2.3,5.112,NEQ
201910,Current Month,Independent,1-371543261,The White Rose Surgery ,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,C_999,Total,408,408,1,1.91269841269841,4.88969696969697,NEQ
201910,Current Month,Independent,1-371543261,The White Rose Surgery ,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,X01,Other,122,122,1,0.75,3.28,NEQ
201910,Current Month,Independent,1-3988682555,Inhealth North London Diagnostics Centre ,NV1,INHEALTH LIMITED,C_120,"Ear, Nose & Throat (ENT)",233,233,1,2.47368421052632,5.6144,NV1
201910,Current Month,Independent,1-3988682555,Inhealth North London Diagnostics Centre ,NV1,INHEALTH LIMITED,C_301,Gastroenterology,1931,1931,1,1.56046511627907,4.31218045112782,NV1
201910,Current Month,Independent,1-3988682555,Inhealth North London Diagnostics Centre ,NV1,INHEALTH LIMITED,C_999,Total,2164,2164,1,1.6419624217119,4.50571428571429,NV1
201910,Current Month,Independent,1-416254957,Inhealth Endoscopy Unit - Cirencester Hospital ,NV1,INHEALTH LIMITED,C_120,"Ear, Nose & Throat (ENT)",233,233,1,2.47368421052632,5.6144,NV1
201910,Current Month,Independent,1-416254957,Inhealth Endoscopy Unit - Cirencester Hospital ,NV1,INHEALTH LIMITED,C_301,Gastroenterology,1931,1931,1,1.56046511627907,4.31218045112782,NV1
201910,Current Month,Independent,1-416254957,Inhealth Endoscopy Unit - Cirencester Hospital ,NV1,INHEALTH LIMITED,C_999,Total,2164,2164,1,1.6419624217119,4.50571428571429,NV1
201910,Current Month,Independent,1-447803434,Somerset Surgical Services ,NFH,SOMERSET SURGICAL SERVICES HQ,C_110,Trauma & Orthopaedics,102,94,0.92156862745098,6.9,17.92,NFH
201910,Current Month,Independent,1-447803434,Somerset Surgical Services ,NFH,SOMERSET SURGICAL SERVICES HQ,C_130,Ophthalmology,136,136,1,6.26923076923077,13.424,NFH
201910,Current Month,Independent,1-447803434,Somerset Surgical Services ,NFH,SOMERSET SURGICAL SERVICES HQ,C_140,Oral Surgery,183,183,1,5.72727272727273,11.2622222222222,NFH
201910,Current Month,Independent,1-447803434,Somerset Surgical Services ,NFH,SOMERSET SURGICAL SERVICES HQ,C_160,Plastic Surgery,82,82,1,4.78125,10.72,NFH
201910,Current Month,Independent,1-447803434,Somerset Surgical Services ,NFH,SOMERSET SURGICAL SERVICES HQ,C_999,Total,575,567,0.986086956521739,5.8936170212766,12.2352941176471,NFH
201910,Current Month,Independent,1-447803434,Somerset Surgical Services ,NFH,SOMERSET SURGICAL SERVICES HQ,X01,Other,72,72,1,5.3125,11.54,NFH
201910,Current Month,Independent,1-448630423,Oxfordshire Community Endoscopy ,NV1,INHEALTH LIMITED,C_120,"Ear, Nose & Throat (ENT)",233,233,1,2.47368421052632,5.6144,NV1
201910,Current Month,Independent,1-448630423,Oxfordshire Community Endoscopy ,NV1,INHEALTH LIMITED,C_301,Gastroenterology,1931,1931,1,1.56046511627907,4.31218045112782,NV1
201910,Current Month,Independent,1-448630423,Oxfordshire Community Endoscopy ,NV1,INHEALTH LIMITED,C_999,Total,2164,2164,1,1.6419624217119,4.50571428571429,NV1
201910,Current Month,Independent,1-4565274000,Independent Health Group Limited,NXP,INDEPENDENT HEALTH GROUP,C_100,General Surgery,175,175,1,3.4,11.1428571428571,NXP
201910,Current Month,Independent,1-4565274000,Independent Health Group Limited,NXP,INDEPENDENT HEALTH GROUP,C_101,Urology,112,111,0.991071428571429,4.59090909090909,10.76,NXP
201910,Current Month,Independent,1-4565274000,Independent Health Group Limited,NXP,INDEPENDENT HEALTH GROUP,C_110,Trauma & Orthopaedics,266,264,0.992481203007519,4.02272727272727,12.18,NXP
201910,Current Month,Independent,1-4565274000,Independent Health Group Limited,NXP,INDEPENDENT HEALTH GROUP,C_130,Ophthalmology,60,59,0.983333333333333,3.94444444444444,8.2,NXP
201910,Current Month,Independent,1-4565274000,Independent Health Group Limited,NXP,INDEPENDENT HEALTH GROUP,C_999,Total,613,609,0.99347471451876,3.93103448275862,11.298,NXP
201910,Current Month,Independent,1-485317602,Sussex Community Dermatology Service - Central Admin Hub ,NYG,SUSSEX COMMUNITY DERMATOLOGY SERVICE,C_330,Dermatology,2842,2842,1,6.59615384615385,13.4466666666667,NYG
201910,Current Month,Independent,1-485317602,Sussex Community Dermatology Service - Central Admin Hub ,NYG,SUSSEX COMMUNITY DERMATOLOGY SERVICE,C_999,Total,2842,2842,1,6.59615384615385,13.4466666666667,NYG
201910,Current Month,Independent,1-556624230,Care Unbound Limited ,NWX,HERE,C_100,General Surgery,74,69,0.932432432432432,6.15,17.08,NWX
201910,Current Month,Independent,1-556624230,Care Unbound Limited ,NWX,HERE,C_110,Trauma & Orthopaedics,7834,6924,0.8838396732193,6.48376623376623,20.768,NWX
201910,Current Month,Independent,1-556624230,Care Unbound Limited ,NWX,HERE,C_410,Rheumatology,1150,846,0.735652173913044,10.546511627907,27.5,NWX
